statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc,lat,lon,Rainfall_sum_x,Tavg_mean_x,Tmax_mean_x,Tmin_mean_x,ET0_sum_x,GDD_sum_x,Rainfall_sum_y,Tavg_mean_y,Tmax_mean_y,Tmin_mean_y,ET0_sum_y,GDD_sum_y
Telangana,KARIMNAGAR,Groundnut,2010,Kharif,249.0,157.0,telangana,karimnagar,0.6305220883534136,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Jowar,2010,Kharif,16.0,15.0,telangana,karimnagar,0.9375,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Maize,2010,Kharif,57065.0,265809.0,telangana,karimnagar,4.658004030491544,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Moong(Green Gram),2010,Kharif,8213.0,3162.0,telangana,karimnagar,0.3849993912090588,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Other Kharif pulses,2010,Kharif,68.0,199.0,telangana,karimnagar,2.926470588235294,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Rice,2010,Kharif,159548.0,523465.0,telangana,karimnagar,3.2809248627372325,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Sesamum,2010,Kharif,27.0,5.0,telangana,karimnagar,0.18518518518518517,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Soyabean,2010,Kharif,1460.0,2488.0,telangana,karimnagar,1.704109589041096,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Urad,2010,Kharif,152.0,94.0,telangana,karimnagar,0.618421052631579,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Arhar/Tur,2010,Rabi,50.0,18.0,telangana,karimnagar,0.36,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Bajra,2010,Rabi,2696.0,1955.0,telangana,karimnagar,0.7251483679525222,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Gram,2010,Rabi,1618.0,1204.0,telangana,karimnagar,0.7441285537700866,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Groundnut,2010,Rabi,10502.0,15480.0,telangana,karimnagar,1.4740049514378213,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Horse-gram,2010,Rabi,48.0,19.0,telangana,karimnagar,0.3958333333333333,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Jowar,2010,Rabi,239.0,310.0,telangana,karimnagar,1.297071129707113,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Maize,2010,Rabi,34092.0,170051.0,telangana,karimnagar,4.9880030505690485,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Moong(Green Gram),2010,Rabi,2089.0,1157.0,telangana,karimnagar,0.5538535184298707,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Onion,2010,Rabi,855.0,16395.0,telangana,karimnagar,19.17543859649123,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Rapeseed &Mustard,2010,Rabi,26.0,63.0,telangana,karimnagar,2.423076923076923,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Rice,2010,Rabi,221971.0,828396.0,telangana,karimnagar,3.7320010271612056,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Sesamum,2010,Rabi,6252.0,2726.0,telangana,karimnagar,0.4360204734484965,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Urad,2010,Rabi,1286.0,952.0,telangana,karimnagar,0.7402799377916018,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Wheat,2010,Rabi,7.0,9.0,telangana,karimnagar,1.2857142857142858,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Coriander,2010,Whole Year,27.0,18.0,telangana,karimnagar,0.6666666666666666,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Dry ginger,2010,Whole Year,24.0,224.0,telangana,karimnagar,9.333333333333334,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Garlic,2010,Whole Year,12.0,25.0,telangana,karimnagar,2.0833333333333335,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Ginger,2010,Whole Year,24.0,224.0,telangana,karimnagar,9.333333333333334,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Sugarcane,2010,Whole Year,1500.0,116895.0,telangana,karimnagar,77.93,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Sunflower,2010,Whole Year,249.0,309.0,telangana,karimnagar,1.2409638554216869,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Tobacco,2010,Whole Year,362.0,543.0,telangana,karimnagar,1.5,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KARIMNAGAR,Turmeric,2010,Whole Year,17873.0,124021.0,telangana,karimnagar,6.9390141554299785,18.4348122,79.1328042,,,,,,,0.0,27.89654794520548,33.779890410958906,22.609424657534245,595.6371149279332,6641.0499999999965
Telangana,KHAMMAM,Arhar/Tur,2010,Kharif,13606.0,5061.0,telangana,khammam,0.37196824930177863,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Bajra,2010,Kharif,6.0,4.0,telangana,khammam,0.6666666666666666,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Cotton(lint),2010,Kharif,148645.0,406489.0,telangana,khammam,2.7346294863601197,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Dry chillies,2010,Kharif,19195.0,79103.0,telangana,khammam,4.121021099244595,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Groundnut,2010,Kharif,217.0,271.0,telangana,khammam,1.2488479262672811,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Jowar,2010,Kharif,138.0,114.0,telangana,khammam,0.8260869565217391,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Maize,2010,Kharif,13378.0,49057.0,telangana,khammam,3.6669905815518016,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Mesta,2010,Kharif,28.0,251.0,telangana,khammam,8.964285714285714,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Moong(Green Gram),2010,Kharif,13300.0,7342.0,telangana,khammam,0.5520300751879699,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Rice,2010,Kharif,167037.0,522924.0,telangana,khammam,3.1305878338332227,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Sesamum,2010,Kharif,1071.0,222.0,telangana,khammam,0.20728291316526612,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Soyabean,2010,Kharif,12.0,20.0,telangana,khammam,1.6666666666666667,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Urad,2010,Kharif,506.0,313.0,telangana,khammam,0.6185770750988142,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Arhar/Tur,2010,Rabi,1261.0,469.0,telangana,khammam,0.3719270420301348,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Dry chillies,2010,Rabi,9707.0,24005.0,telangana,khammam,2.4729576594210365,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Gram,2010,Rabi,297.0,405.0,telangana,khammam,1.3636363636363635,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Groundnut,2010,Rabi,6187.0,11780.0,telangana,khammam,1.903992241797317,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Horse-gram,2010,Rabi,63.0,25.0,telangana,khammam,0.3968253968253968,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Jowar,2010,Rabi,2376.0,2184.0,telangana,khammam,0.9191919191919192,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Maize,2010,Rabi,21679.0,167080.0,telangana,khammam,7.706997555237788,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Moong(Green Gram),2010,Rabi,7154.0,4049.0,telangana,khammam,0.5659770757618116,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Onion,2010,Rabi,1.0,19.0,telangana,khammam,19.0,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Rice,2010,Rabi,51215.0,181147.0,telangana,khammam,3.5369911158840184,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Sesamum,2010,Rabi,4202.0,815.0,telangana,khammam,0.19395525940028557,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Urad,2010,Rabi,9169.0,7271.0,telangana,khammam,0.7929981459264914,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Banana,2010,Whole Year,1020.0,33270.0,telangana,khammam,32.61764705882353,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Cashewnut,2010,Whole Year,6564.0,2046.0,telangana,khammam,0.3117001828153565,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Sugarcane,2010,Whole Year,3049.0,289801.0,telangana,khammam,95.04788455231224,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Sunflower,2010,Whole Year,249.0,268.0,telangana,khammam,1.0763052208835342,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Tapioca,2010,Whole Year,2.0,13.0,telangana,khammam,6.5,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Tobacco,2010,Whole Year,4488.0,11338.0,telangana,khammam,2.5262923351158646,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,KHAMMAM,Turmeric,2010,Whole Year,395.0,2657.0,telangana,khammam,6.726582278481013,17.2465351,80.1500326,,,,,,,0.0,28.06208219178082,34.057178082191776,23.052849315068496,579.1079856724984,6772.579999999992
Telangana,MAHBUBNAGAR,Arhar/Tur,2010,Kharif,124059.0,50492.0,telangana,mahbubnagar,0.40699989521114954,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Bajra,2010,Kharif,3885.0,2863.0,telangana,mahbubnagar,0.736936936936937,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Castor seed,2010,Kharif,83957.0,46513.0,telangana,mahbubnagar,0.554009790726205,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Cotton(lint),2010,Kharif,160252.0,313905.0,telangana,mahbubnagar,1.958821106756858,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Dry chillies,2010,Kharif,6993.0,29329.0,telangana,mahbubnagar,4.194051194051194,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Groundnut,2010,Kharif,18255.0,16831.0,telangana,mahbubnagar,0.9219939742536292,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Horse-gram,2010,Kharif,1210.0,557.0,telangana,mahbubnagar,0.46033057851239667,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Jowar,2010,Kharif,36978.0,32282.0,telangana,mahbubnagar,0.8730055708799827,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Maize,2010,Kharif,84726.0,266124.0,telangana,mahbubnagar,3.140995680192621,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Moong(Green Gram),2010,Kharif,21118.0,4435.0,telangana,mahbubnagar,0.21001041765318684,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Onion,2010,Kharif,2189.0,39201.0,telangana,mahbubnagar,17.908177249885792,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Ragi,2010,Kharif,1543.0,1683.0,telangana,mahbubnagar,1.0907323395981854,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Rice,2010,Kharif,130411.0,360230.0,telangana,mahbubnagar,2.7622669866805714,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Sesamum,2010,Kharif,724.0,130.0,telangana,mahbubnagar,0.17955801104972377,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Small millets,2010,Kharif,448.0,187.0,telangana,mahbubnagar,0.4174107142857143,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Soyabean,2010,Kharif,12.0,20.0,telangana,mahbubnagar,1.6666666666666667,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Urad,2010,Kharif,2205.0,1365.0,telangana,mahbubnagar,0.6190476190476191,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Arhar/Tur,2010,Rabi,208.0,85.0,telangana,mahbubnagar,0.40865384615384615,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Bajra,2010,Rabi,14.0,10.0,telangana,mahbubnagar,0.7142857142857143,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Dry chillies,2010,Rabi,261.0,780.0,telangana,mahbubnagar,2.9885057471264367,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Gram,2010,Rabi,28015.0,41994.0,telangana,mahbubnagar,1.4989826878457968,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Groundnut,2010,Rabi,95131.0,211762.0,telangana,mahbubnagar,2.2260041416572935,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Horse-gram,2010,Rabi,409.0,165.0,telangana,mahbubnagar,0.4034229828850856,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Jowar,2010,Rabi,8515.0,7025.0,telangana,mahbubnagar,0.825014679976512,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Maize,2010,Rabi,3535.0,18718.0,telangana,mahbubnagar,5.295049504950495,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Onion,2010,Rabi,1236.0,23702.0,telangana,mahbubnagar,19.176375404530745,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Ragi,2010,Rabi,274.0,404.0,telangana,mahbubnagar,1.4744525547445255,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Rice,2010,Rabi,66287.0,185537.0,telangana,mahbubnagar,2.79899527810883,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Safflower,2010,Rabi,894.0,606.0,telangana,mahbubnagar,0.6778523489932886,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Urad,2010,Rabi,128.0,95.0,telangana,mahbubnagar,0.7421875,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Wheat,2010,Rabi,32.0,42.0,telangana,mahbubnagar,1.3125,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
Telangana,MAHBUBNAGAR,Coriander,2010,Whole Year,25.0,17.0,telangana,mahbubnagar,0.68,16.7434538,77.9923191,,,,,,,0.0,26.06287671232877,32.03084931506849,20.94276712328767,485.6208212622623,6017.684999999999
