statename,districtname,crop,cropyear,season,statenorm,districtnorm
Uttarakhand,PAURI GARHWAL,Other Kharif pulses,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,other oilseeds,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Potato,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Ragi,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Rice,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Sesamum,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Soyabean,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Urad,2010,Kharif,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Barley,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Gram,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Masoor,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Other Cereals & Millets,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Peas & beans (Pulses),2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Potato,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Rapeseed &Mustard,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Wheat,2010,Rabi,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Dry ginger,2010,Whole Year,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Garlic,2010,Whole Year,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Onion,2010,Whole Year,uttarakhand,pauri garhwal
Uttarakhand,PAURI GARHWAL,Turmeric,2010,Whole Year,uttarakhand,pauri garhwal
Uttarakhand,PITHORAGARH,Arhar/Tur,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Horse-gram,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Maize,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Other Cereals & Millets,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Other Kharif pulses,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,other oilseeds,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Potato,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Ragi,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Rice,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Sesamum,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Soyabean,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Urad,2010,Kharif,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Barley,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Gram,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Masoor,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Other  Rabi pulses,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Other Cereals & Millets,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,other oilseeds,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Peas & beans (Pulses),2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Potato,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Rapeseed &Mustard,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Wheat,2010,Rabi,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Dry ginger,2010,Whole Year,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Garlic,2010,Whole Year,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Onion,2010,Whole Year,uttarakhand,pithoragarh
Uttarakhand,PITHORAGARH,Tobacco,2010,Whole Year,uttarakhand,pithoragarh
Uttarakhand,RUDRA PRAYAG,Arhar/Tur,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Horse-gram,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Maize,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Other Cereals & Millets,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Other Kharif pulses,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Potato,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Ragi,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Rice,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Sesamum,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Soyabean,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Urad,2010,Kharif,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Barley,2010,Rabi,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Masoor,2010,Rabi,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Peas & beans (Pulses),2010,Rabi,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Potato,2010,Rabi,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Rapeseed &Mustard,2010,Rabi,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Wheat,2010,Rabi,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Garlic,2010,Whole Year,uttarakhand,rudra prayag
Uttarakhand,RUDRA PRAYAG,Onion,2010,Whole Year,uttarakhand,rudra prayag
Uttarakhand,TEHRI GARHWAL,Arhar/Tur,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Horse-gram,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Maize,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Other Cereals & Millets,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Other Kharif pulses,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,other oilseeds,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Potato,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Ragi,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Rice,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Sesamum,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Soyabean,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Urad,2010,Kharif,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Barley,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Gram,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Masoor,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Other Cereals & Millets,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,other oilseeds,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Peas & beans (Pulses),2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Potato,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Rapeseed &Mustard,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Wheat,2010,Rabi,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Dry ginger,2010,Whole Year,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Garlic,2010,Whole Year,uttarakhand,tehri garhwal
Uttarakhand,TEHRI GARHWAL,Onion,2010,Whole Year,uttarakhand,tehri garhwal
Uttarakhand,UDAM SINGH NAGAR,Groundnut,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Maize,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Moong(Green Gram),2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,other oilseeds,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Rice,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Sesamum,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Soyabean,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Urad,2010,Kharif,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Barley,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Gram,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Maize,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Masoor,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Moong(Green Gram),2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Other  Rabi pulses,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,other oilseeds,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Peas & beans (Pulses),2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Potato,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Rapeseed &Mustard,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Rice,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Urad,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Wheat,2010,Rabi,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Onion,2010,Whole Year,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Sugarcane,2010,Whole Year,uttarakhand,udam singh nagar
Uttarakhand,UDAM SINGH NAGAR,Turmeric,2010,Whole Year,uttarakhand,udam singh nagar
Uttarakhand,UTTAR KASHI,Arhar/Tur,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Horse-gram,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Maize,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Other Cereals & Millets,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Other Kharif pulses,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Potato,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Ragi,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Rice,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Sesamum,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Soyabean,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Urad,2010,Kharif,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Barley,2010,Rabi,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Masoor,2010,Rabi,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Peas & beans (Pulses),2010,Rabi,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Potato,2010,Rabi,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Rapeseed &Mustard,2010,Rabi,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Wheat,2010,Rabi,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Dry ginger,2010,Whole Year,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Garlic,2010,Whole Year,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Onion,2010,Whole Year,uttarakhand,uttar kashi
Uttarakhand,UTTAR KASHI,Tobacco,2010,Whole Year,uttarakhand,uttar kashi
West Bengal,24 PARAGANAS NORTH,Maize,2010,Autumn,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Rice,2010,Autumn,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Cotton(lint),2010,Kharif,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Jute,2010,Kharif,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Mesta,2010,Kharif,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Sunflower,2010,Kharif,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Urad,2010,Kharif,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Gram,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Groundnut,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Khesari,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Maize,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Masoor,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Peas & beans (Pulses),2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Potato,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Rapeseed &Mustard,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Safflower,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Wheat,2010,Rabi,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Groundnut,2010,Summer,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Maize,2010,Summer,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Moong(Green Gram),2010,Summer,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Rice,2010,Summer,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Sesamum,2010,Summer,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Sugarcane,2010,Whole Year,west bengal,24 paraganas north
West Bengal,24 PARAGANAS NORTH,Rice,2010,Winter,west bengal,24 paraganas north
West Bengal,24 PARAGANAS SOUTH,Maize,2010,Autumn,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Rice,2010,Autumn,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Cotton(lint),2010,Kharif,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Jute,2010,Kharif,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Mesta,2010,Kharif,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Sunflower,2010,Kharif,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Urad,2010,Kharif,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Arhar/Tur,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Gram,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Khesari,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Linseed,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Masoor,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Peas & beans (Pulses),2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Potato,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Rapeseed &Mustard,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Wheat,2010,Rabi,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Groundnut,2010,Summer,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Maize,2010,Summer,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Moong(Green Gram),2010,Summer,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Rice,2010,Summer,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Sesamum,2010,Summer,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Sugarcane,2010,Whole Year,west bengal,24 paraganas south
West Bengal,24 PARAGANAS SOUTH,Rice,2010,Winter,west bengal,24 paraganas south
West Bengal,BANKURA,Groundnut,2010,Autumn,west bengal,bankura
West Bengal,BANKURA,Maize,2010,Autumn,west bengal,bankura
West Bengal,BANKURA,Rice,2010,Autumn,west bengal,bankura
West Bengal,BANKURA,Sesamum,2010,Autumn,west bengal,bankura
West Bengal,BANKURA,Bajra,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Horse-gram,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Jute,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Mesta,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Sannhamp,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Small millets,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Sunflower,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Urad,2010,Kharif,west bengal,bankura
West Bengal,BANKURA,Gram,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Groundnut,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Linseed,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Maize,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Masoor,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Peas & beans (Pulses),2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Potato,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Rapeseed &Mustard,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Wheat,2010,Rabi,west bengal,bankura
West Bengal,BANKURA,Groundnut,2010,Summer,west bengal,bankura
West Bengal,BANKURA,Maize,2010,Summer,west bengal,bankura
West Bengal,BANKURA,Moong(Green Gram),2010,Summer,west bengal,bankura
West Bengal,BANKURA,Rice,2010,Summer,west bengal,bankura
West Bengal,BANKURA,Sesamum,2010,Summer,west bengal,bankura
West Bengal,BANKURA,Sugarcane,2010,Whole Year,west bengal,bankura
West Bengal,BANKURA,Tobacco,2010,Whole Year,west bengal,bankura
West Bengal,BANKURA,Rice,2010,Winter,west bengal,bankura
West Bengal,BANKURA,Sesamum,2010,Winter,west bengal,bankura
West Bengal,BARDHAMAN,Groundnut,2010,Autumn,west bengal,bardhaman
West Bengal,BARDHAMAN,Rice,2010,Autumn,west bengal,bardhaman
West Bengal,BARDHAMAN,Horse-gram,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Jute,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Mesta,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Moong(Green Gram),2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Sannhamp,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Soyabean,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Sunflower,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Urad,2010,Kharif,west bengal,bardhaman
West Bengal,BARDHAMAN,Arhar/Tur,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Gram,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Groundnut,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Khesari,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Linseed,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Maize,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Masoor,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Moong(Green Gram),2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Peas & beans (Pulses),2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Potato,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Rapeseed &Mustard,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Safflower,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Wheat,2010,Rabi,west bengal,bardhaman
West Bengal,BARDHAMAN,Groundnut,2010,Summer,west bengal,bardhaman
West Bengal,BARDHAMAN,Maize,2010,Summer,west bengal,bardhaman
West Bengal,BARDHAMAN,Moong(Green Gram),2010,Summer,west bengal,bardhaman
West Bengal,BARDHAMAN,Rice,2010,Summer,west bengal,bardhaman
West Bengal,BARDHAMAN,Sesamum,2010,Summer,west bengal,bardhaman
West Bengal,BARDHAMAN,Sugarcane,2010,Whole Year,west bengal,bardhaman
West Bengal,BARDHAMAN,Rice,2010,Winter,west bengal,bardhaman
West Bengal,BIRBHUM,Maize,2010,Autumn,west bengal,birbhum
West Bengal,BIRBHUM,Rice,2010,Autumn,west bengal,birbhum
West Bengal,BIRBHUM,Horse-gram,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Jute,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Other Kharif pulses,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Sannhamp,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Soyabean,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Sunflower,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Urad,2010,Kharif,west bengal,birbhum
West Bengal,BIRBHUM,Barley,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Gram,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Groundnut,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Khesari,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Linseed,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Masoor,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Other  Rabi pulses,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Peas & beans (Pulses),2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Potato,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Rapeseed &Mustard,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Safflower,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Wheat,2010,Rabi,west bengal,birbhum
West Bengal,BIRBHUM,Groundnut,2010,Summer,west bengal,birbhum
West Bengal,BIRBHUM,Maize,2010,Summer,west bengal,birbhum
West Bengal,BIRBHUM,Moong(Green Gram),2010,Summer,west bengal,birbhum
West Bengal,BIRBHUM,Rice,2010,Summer,west bengal,birbhum
West Bengal,BIRBHUM,Sesamum,2010,Summer,west bengal,birbhum
West Bengal,BIRBHUM,Sugarcane,2010,Whole Year,west bengal,birbhum
West Bengal,BIRBHUM,Rice,2010,Winter,west bengal,birbhum
West Bengal,COOCHBEHAR,Groundnut,2010,Autumn,west bengal,coochbehar
West Bengal,COOCHBEHAR,Maize,2010,Autumn,west bengal,coochbehar
West Bengal,COOCHBEHAR,Ragi,2010,Autumn,west bengal,coochbehar
West Bengal,COOCHBEHAR,Rice,2010,Autumn,west bengal,coochbehar
West Bengal,COOCHBEHAR,Sesamum,2010,Autumn,west bengal,coochbehar
West Bengal,COOCHBEHAR,Horse-gram,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Jute,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Mesta,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Niger seed,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Sannhamp,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Small millets,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Urad,2010,Kharif,west bengal,coochbehar
West Bengal,COOCHBEHAR,Groundnut,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Khesari,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Linseed,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Maize,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Masoor,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Moong(Green Gram),2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Peas & beans (Pulses),2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Potato,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Rapeseed &Mustard,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Urad,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Wheat,2010,Rabi,west bengal,coochbehar
West Bengal,COOCHBEHAR,Groundnut,2010,Summer,west bengal,coochbehar
West Bengal,COOCHBEHAR,Maize,2010,Summer,west bengal,coochbehar
West Bengal,COOCHBEHAR,Moong(Green Gram),2010,Summer,west bengal,coochbehar
West Bengal,COOCHBEHAR,Rice,2010,Summer,west bengal,coochbehar
West Bengal,COOCHBEHAR,Sesamum,2010,Summer,west bengal,coochbehar
West Bengal,COOCHBEHAR,Tobacco,2010,Whole Year,west bengal,coochbehar
West Bengal,COOCHBEHAR,Rice,2010,Winter,west bengal,coochbehar
West Bengal,COOCHBEHAR,Sesamum,2010,Winter,west bengal,coochbehar
West Bengal,DARJEELING,Groundnut,2010,Autumn,west bengal,darjeeling
West Bengal,DARJEELING,Maize,2010,Autumn,west bengal,darjeeling
West Bengal,DARJEELING,Ragi,2010,Autumn,west bengal,darjeeling
West Bengal,DARJEELING,Rice,2010,Autumn,west bengal,darjeeling
West Bengal,DARJEELING,Sesamum,2010,Autumn,west bengal,darjeeling
West Bengal,DARJEELING,Horse-gram,2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Jute,2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Moong(Green Gram),2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Niger seed,2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Soyabean,2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Sunflower,2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Urad,2010,Kharif,west bengal,darjeeling
West Bengal,DARJEELING,Arhar/Tur,2010,Rabi,west bengal,darjeeling
West Bengal,DARJEELING,Khesari,2010,Rabi,west bengal,darjeeling
West Bengal,DARJEELING,Linseed,2010,Rabi,west bengal,darjeeling
West Bengal,DARJEELING,Maize,2010,Rabi,west bengal,darjeeling
West Bengal,DARJEELING,Masoor,2010,Rabi,west bengal,darjeeling
West Bengal,DARJEELING,Moong(Green Gram),2010,Rabi,west bengal,darjeeling
